"air_temperature","sea_temperature","station"
17.393,17.82,M5
17.441,17.798,M5
17.393,17.791,M5
17.734,17.796,M5
17.686,17.772,M5
17.783,17.734,M5
17.734,17.714,M5
17.588,17.686,M5
17.295,17.637,M5
17.441,17.622,M5
17.588,17.604,M5
17.637,17.595,M5
17.588,17.624,M5
17.393,17.653,M5
17.197,17.644,M5
17.1,17.62,M5
17.051,17.589,M5
17.051,17.529,M5
17.441,17.584,M5
17.832,17.706,M5
17.637,17.75,M5
18.076,17.851,M5
18.271,17.899,M5
18.418,17.979,M5
18.467,17.988,M5
18.271,17.957,M5
18.174,17.899,M5
18.125,17.845,M5
18.027,17.836,M5
18.125,17.798,M5
18.223,17.615,M5
17.832,17.501,M5
17.588,17.355,M5
17.637,17.283,M5
17.1,17.228,M5
17.686,17.234,M5
17.783,17.287,M5
17.979,17.287,M5
17.49,17.278,M5
17.441,17.281,M5
17.637,17.261,M5
17.783,17.188,M5
17.734,17.335,M5
17.783,17.371,M5
17.686,17.424,M5
17.393,17.596,M5
17.051,17.596,M5
17.051,17.615,M5
17.051,17.313,M5
17.148,17.28,M5
17.1,17.267,M5
17.734,17.269,M5
18.32,17.272,M5
18.271,17.406,M5
18.125,17.673,M5
16.465,17.695,M5
16.807,17.571,M5
17.148,17.395,M5
17.1,17.382,M5
16.904,17.472,M5
16.807,17.472,M5
16.758,17.483,M5
16.904,17.494,M5
17.1,17.439,M5
17.1,17.335,M5
16.563,17.324,M5
16.074,17.313,M5
16.416,17.289,M5
16.514,17.291,M5
16.66,17.311,M5
16.807,17.311,M5
17.1,17.382,M5
17.148,17.439,M5
17.197,17.47,M5
17.393,17.212,M5
17.344,17.221,M5
17.344,17.151,M5
17.49,17.408,M5
17.197,17.379,M5
17.1,17.241,M5
16.66,16.771,M5
15.977,16.395,M5
15.684,16.108,M5
15.586,16.036,M5
15.488,15.98,M5
15.244,15.974,M5
15.293,16.6,M5
15.488,16.879,M5
15.537,17.007,M5
15.732,17.111,M5
15.928,17.142,M5
15.928,17.113,M5
16.416,16.838,M5
16.758,16.588,M5
16.904,16.719,M5
17.1,16.734,M5
17.344,17.247,M5
17.295,17.454,M5
17.295,17.547,M5
17.393,17.529,M5
17.246,17.474,M5
16.807,17.483,M5
16.758,17.441,M5
17.002,17.316,M5
17.344,16.985,M5
16.66,16.373,M5
16.416,16.326,M5
15.977,16.309,M5
15.293,16.256,M5
15.049,16.56,M5
15.098,16.891,M5
14.658,17.01,M5
14.609,17.036,M5
15.146,17.01,M5
15.439,16.848,M5
15.732,17.609,M5
16.221,18.107,M5
16.514,18.459,M5
16.611,18.574,M5
16.66,18.572,M5
17.051,18.541,M5
17.197,18.063,M5
17.295,17.377,M5
17.197,17.532,M5
17.295,17.483,M5
17.393,17.432,M5
17.539,17.391,M5
17.051,17.573,M5
16.563,18.292,M5
16.66,18.221,M5
16.465,17.734,M5
16.172,17.551,M5
15.928,17.536,M5
16.025,17.864,M5
15.732,18.021,M5
15.635,17.552,M5
15.879,17.543,M5
16.221,17.316,M5
16.172,17.271,M5
16.318,17.417,M5
16.514,18.094,M5
16.514,18.17,M5
16.514,17.845,M5
16.563,17.823,M5
16.709,17.847,M5
16.709,17.897,M5
16.709,18.012,M5
16.855,17.798,M5
16.66,17.479,M5
16.563,17.283,M5
16.807,17.25,M5
17.002,17.611,M5
17.051,17.878,M5
16.758,17.468,M5
16.66,18.397,M5
16.611,18.486,M5
16.611,17.924,M5
16.611,17.609,M5
16.807,17.756,M5
17.1,17.452,M5
17.197,17.078,M5
17.539,17.045,M5
17.49,17.108,M5
17.783,17.422,M5
17.832,17.886,M5
17.832,18.199,M5
17.832,18.353,M5
17.588,18.285,M5
17.637,17.937,M5
17.197,17.34,M5
17.344,18.056,M5
17.49,18.138,M5
17.441,18.144,M5
17.441,18.135,M5
17.49,18.034,M5
17.246,17.498,M5
17.148,17.135,M5
17.002,17.45,M5
17.051,17.878,M5
17.197,17.917,M5
17.734,17.708,M5
17.881,17.032,M5
17.979,18.01,M5
18.32,18.105,M5
18.76,18.138,M5
18.613,18.111,M5
18.564,18.168,M5
18.516,18.263,M5
18.662,18.322,M5
18.613,18.369,M5
18.076,18.375,M5
17.93,18.406,M5
18.223,18.397,M5
18.125,18.353,M5
17.881,18.062,M5
17.686,17.935,M5
17.881,17.845,M5
17.832,17.781,M5
18.027,17.759,M5
18.223,17.776,M5
17.734,17.827,M5
17.441,17.91,M5
17.1,17.948,M5
17.002,17.943,M5
16.611,17.899,M5
16.563,17.895,M5
16.27,17.869,M5
16.318,17.88,M5
16.367,17.869,M5
16.416,17.73,M5
16.514,17.715,M5
16.465,17.745,M5
16.318,17.842,M5
16.465,17.977,M5
16.465,17.932,M5
16.465,17.889,M5
16.465,17.829,M5
16.465,17.796,M5
16.563,17.684,M5
16.563,17.622,M5
16.611,17.52,M5
16.611,17.455,M5
16.611,17.435,M5
16.563,17.395,M5
16.465,17.307,M5
17.148,17.314,M5
17.246,17.316,M5
17.148,17.327,M5
16.904,17.324,M5
16.416,17.316,M5
16.318,17.274,M5
16.465,17.181,M5
16.416,17.124,M5
16.367,17.126,M5
16.27,17.014,M5
16.172,17.082,M5
16.025,17.194,M5
16.123,17.327,M5
16.367,17.393,M5
16.27,17.391,M5
16.514,17.349,M5
16.709,17.274,M5
16.758,17.366,M5
16.807,17.325,M5
16.807,17.314,M5
16.807,17.256,M5
16.904,17.38,M5
16.904,17.404,M5
17.588,17.368,M5
17.441,17.269,M5
17.246,16.844,M5
17.1,16.485,M5
16.953,16.489,M5
17.051,16.437,M5
16.416,17.225,M5
16.318,17.338,M5
16.416,17.243,M5
16.367,17.298,M5
16.367,17.26,M5
16.611,17.415,M5
16.709,17.371,M5
16.758,17.051,M5
16.855,17.472,M5
16.904,17.316,M5
16.807,17.499,M5
16.904,17.725,M5
16.904,17.763,M5
16.904,17.472,M5
16.758,17.349,M5
16.66,17.164,M5
16.611,17.001,M5
16.465,17.131,M5
16.563,17.454,M5
16.66,17.719,M5
16.66,17.9,M5
16.807,18.03,M5
16.66,18.111,M5
16.563,18.098,M5
16.416,18.115,M5
16.514,18.153,M5
16.709,18.204,M5
16.904,18.311,M5
17.441,18.382,M5
18.271,18.472,M5
17.344,18.541,M5
17.49,18.457,M5
17.686,18.525,M5
17.539,18.386,M5
17.49,18.294,M5
17.295,18.329,M5
17.246,18.296,M5
17.441,18.21,M5
17.441,18.186,M5
17.295,18.192,M5
14.902,18.181,M5
13.73,18.182,M5
13.389,18.166,M5
13.633,18.162,M5
13.779,18.224,M5
13.438,18.173,M5
13.047,17.913,M5
13.047,17.422,M5
12.9,16.084,M5
13.389,16.185,M5
13.926,16.21,M5
14.658,17.875,M5
15.488,17.928,M5
14.951,17.996,M5
15.098,17.979,M5
15.635,17.428,M5
15.928,16.293,M5
16.221,15.888,M5
16.563,15.956,M5
16.514,16.018,M5
16.563,16.077,M5
16.611,16.106,M5
16.172,16.115,M5
15.342,16.132,M5
14.609,16.135,M5
13.877,16.075,M5
13.633,16.097,M5
14.463,16.119,M5
15.977,16.108,M5
16.758,16.443,M5
15.635,16.467,M5
17.148,16.507,M5
17.148,16.536,M5
17.295,16.529,M5
17.393,16.507,M5
17.49,16.485,M5
17.588,16.523,M5
17.588,16.549,M5
17.588,16.631,M5
17.588,16.584,M5
17.588,16.393,M5
15.732,16.351,M5
17.393,16.348,M5
16.27,16.37,M5
17.246,16.329,M5
17.002,16.291,M5
16.855,16.322,M5
16.807,16.306,M5
16.807,16.355,M5
16.904,16.463,M5
17.051,16.54,M5
17.051,16.547,M5
17.246,16.32,M5
17.49,16.897,M5
17.441,17.146,M5
17.588,16.76,M5
17.979,16.653,M5
18.125,17.108,M5
18.418,17.043,M5
15.635,16.91,M5
17.49,16.741,M5
17.881,16.672,M5
17.734,16.791,M5
17.832,16.778,M5
17.686,16.75,M5
17.588,16.653,M5
17.49,16.604,M5
17.49,16.582,M5
17.441,16.624,M5
17.246,16.534,M5
16.758,16.214,M5
17.051,15.987,M5
16.611,16.016,M5
15.928,16.046,M5
16.172,16.057,M5
16.611,16.046,M5
14.854,16.089,M5
16.074,16.126,M5
15.537,16.117,M5
15.0,16.11,M5
15.195,16.044,M5
16.514,16.309,M5
16.904,16.562,M5
17.002,16.547,M5
16.953,16.443,M5
16.855,16.441,M5
16.611,16.247,M5
16.416,16.236,M5
15.732,16.055,M5
15.83,15.621,M5
16.66,15.624,M5
16.465,15.624,M5
16.27,15.617,M5
15.83,15.61,M5
16.563,15.641,M5
16.709,15.699,M5
16.904,15.87,M5
16.953,16.132,M5
16.855,16.163,M5
16.709,16.155,M5
16.953,15.716,M5
16.172,15.74,M5
16.416,15.74,M5
16.416,15.784,M5
16.514,15.934,M5
16.318,15.985,M5
16.318,15.676,M5
16.27,15.699,M5
16.221,15.716,M5
16.025,15.71,M5
15.977,15.709,M5
15.781,15.701,M5
15.635,15.707,M5
15.732,15.714,M5
15.635,15.696,M5
15.977,15.786,M5
16.123,15.868,M5
16.221,16.002,M5
16.514,16.146,M5
16.563,16.597,M5
16.709,16.937,M5
16.416,16.952,M5
16.465,16.906,M5
16.611,16.793,M5
16.758,16.672,M5
17.051,16.882,M5
16.904,16.868,M5
16.855,16.868,M5
16.66,17.069,M5
16.514,16.729,M5
16.27,16.939,M5
16.172,16.97,M5
16.367,16.959,M5
16.172,16.811,M5
16.025,16.827,M5
16.221,16.987,M5
16.318,17.049,M5
16.367,17.032,M5
16.318,16.919,M5
16.611,16.741,M5
16.855,16.763,M5
17.051,16.78,M5
17.1,16.62,M5
17.344,16.523,M5
17.246,16.606,M5
17.295,16.857,M5
17.49,16.789,M5
17.637,16.729,M5
17.588,16.798,M5
16.807,16.815,M5
16.953,16.736,M5
17.051,16.685,M5
16.709,16.741,M5
16.025,16.496,M5
15.732,15.652,M5
15.586,15.663,M5
15.391,15.947,M5
15.586,16.923,M5
15.781,16.805,M5
15.781,16.646,M5
15.83,16.681,M5
16.025,16.749,M5
15.83,16.939,M5
16.025,17.126,M5
16.074,17.369,M5
16.172,16.76,M5
16.27,16.498,M5
16.367,16.593,M5
16.465,16.734,M5
16.172,17.23,M5
16.172,17.184,M5
16.416,17.122,M5
16.465,17.119,M5
16.465,17.089,M5
16.514,17.036,M5
16.514,17.139,M5
16.367,16.265,M5
16.318,15.782,M5
16.367,15.654,M5
16.514,15.615,M5
16.66,15.831,M5
16.758,16.005,M5
17.002,16.871,M5
16.709,16.736,M5
16.758,16.633,M5
17.197,16.611,M5
17.295,16.355,M5
17.295,15.859,M5
17.344,15.828,M5
17.295,15.829,M5
17.295,16.057,M5
17.344,16.395,M5
17.344,16.826,M5
17.295,16.628,M5
17.148,16.507,M5
17.197,16.501,M5
17.246,16.479,M5
17.246,16.582,M5
17.246,16.694,M5
17.1,16.28,M5
16.855,15.978,M5
16.465,15.601,M5
16.514,15.526,M5
16.416,15.557,M5
16.709,15.656,M5
16.318,15.963,M5
16.27,16.128,M5
16.367,16.128,M5
16.66,16.176,M5
16.807,16.214,M5
16.709,16.238,M5
16.514,15.778,M5
16.27,15.731,M5
16.514,15.872,M5
16.563,15.828,M5
16.318,15.787,M5
15.977,15.786,M5
15.537,15.635,M5
15.537,15.509,M5
15.586,15.549,M5
15.684,15.579,M5
15.732,15.471,M5
15.684,15.465,M5
15.586,15.641,M5
15.342,15.553,M5
15.293,15.328,M5
15.195,15.225,M5
15.098,15.348,M5
15.098,15.439,M5
15.195,15.485,M5
15.244,15.765,M5
15.391,15.839,M5
15.391,15.958,M5
15.391,16.141,M5
15.488,16.302,M5
15.439,16.414,M5
15.488,16.611,M5
15.488,16.761,M5
15.342,16.855,M5
15.391,16.853,M5
15.488,16.917,M5
15.439,16.873,M5
15.488,16.829,M5
15.439,16.89,M5
15.439,16.924,M5
15.342,16.879,M5
15.195,16.86,M5
15.098,16.827,M5
14.951,16.89,M5
14.902,16.888,M5
15.146,16.908,M5
14.414,16.902,M5
14.121,16.875,M5
13.682,16.873,M5
13.73,16.928,M5
13.73,16.976,M5
13.975,17.058,M5
13.975,16.976,M5
14.219,16.915,M5
14.707,16.983,M5
15.439,16.968,M5
15.146,16.908,M5
15.0,16.824,M5
15.342,16.794,M5
15.586,16.769,M5
16.27,16.655,M5
15.928,16.674,M5
15.488,16.663,M5
14.902,16.62,M5
14.707,16.617,M5
14.805,16.652,M5
14.707,16.609,M5
14.561,16.578,M5
14.316,16.567,M5
14.512,16.512,M5
14.316,16.45,M5
14.17,16.604,M5
14.512,16.71,M5
14.609,16.688,M5
15.0,16.741,M5
15.146,16.804,M5
15.439,16.75,M5
15.537,16.736,M5
15.879,16.456,M5
15.781,16.507,M5
15.781,16.496,M5
15.928,16.492,M5
15.879,16.503,M5
15.537,16.447,M5
14.854,16.412,M5
14.219,16.622,M5
13.779,16.727,M5
13.584,16.705,M5
13.535,16.67,M5
13.291,16.536,M5
13.34,16.476,M5
13.193,16.291,M5
13.047,16.21,M5
13.242,16.241,M5
13.096,16.282,M5
13.096,16.364,M5
13.291,16.448,M5
13.486,16.498,M5
14.219,16.512,M5
14.756,16.538,M5
14.609,16.529,M5
14.609,16.492,M5
14.609,16.498,M5
14.609,16.459,M5
14.463,16.417,M5
14.414,16.386,M5
14.414,16.353,M5
14.365,16.375,M5
14.414,16.362,M5
14.414,16.368,M5
14.365,16.344,M5
14.463,16.342,M5
13.877,16.329,M5
13.877,16.32,M5
13.779,16.218,M5
13.438,16.174,M5
13.633,16.144,M5
13.389,16.159,M5
13.291,16.165,M5
13.193,16.163,M5
13.34,16.21,M5
13.535,16.324,M5
13.535,16.331,M5
13.633,16.349,M5
13.975,16.419,M5
13.877,16.483,M5
14.316,16.487,M5
15.391,16.39,M5
13.193,16.245,M5
13.389,16.251,M5
13.584,16.196,M5
13.73,16.15,M5
14.023,16.089,M5
14.17,16.055,M5
14.268,16.104,M5
14.414,16.181,M5
14.463,16.199,M5
14.512,16.176,M5
14.17,16.047,M5
13.486,15.557,M5
13.633,15.211,M5
14.072,15.256,M5
14.17,15.278,M5
14.707,15.357,M5
14.414,15.421,M5
14.561,15.441,M5
14.707,15.498,M5
14.854,15.582,M5
15.049,15.668,M5
15.244,15.694,M5
15.732,15.65,M5
15.83,15.595,M5
15.732,15.489,M5
15.586,15.441,M5
15.684,15.516,M5
15.635,15.591,M5
15.391,15.599,M5
15.342,15.502,M5
15.244,15.419,M5
15.098,15.423,M5
15.146,15.406,M5
14.854,15.445,M5
14.658,15.483,M5
14.951,15.505,M5
14.902,15.515,M5
15.635,15.705,M5
16.514,15.714,M5
17.49,15.899,M5
16.416,16.249,M5
16.123,16.454,M5
16.123,16.492,M5
16.367,16.542,M5
15.928,16.357,M5
15.098,16.437,M5
15.098,16.498,M5
14.951,16.62,M5
15.195,16.738,M5
15.293,16.62,M5
15.342,16.679,M5
15.391,16.631,M5
15.586,16.593,M5
15.537,16.447,M5
15.537,16.516,M5
15.977,16.525,M5
16.025,16.355,M5
16.025,16.871,M5
16.172,16.945,M5
16.27,16.919,M5
16.416,16.972,M5
16.465,16.968,M5
16.514,16.919,M5
16.367,16.849,M5
16.367,16.642,M5
16.465,16.564,M5
16.465,16.414,M5
16.514,16.879,M5
16.563,16.959,M5
16.563,16.919,M5
16.563,16.783,M5
16.611,16.505,M5
16.416,16.278,M5
16.318,16.13,M5
16.221,16.199,M5
16.27,16.311,M5
16.416,16.273,M5
16.416,16.159,M5
16.416,15.998,M5
16.416,15.862,M5
16.416,15.78,M5
16.416,15.606,M5
16.611,15.818,M5
16.611,15.87,M5
16.611,15.875,M5
16.611,15.853,M5
16.367,15.851,M5
16.367,15.894,M5
16.367,16.068,M5
16.318,15.97,M5
16.318,16.08,M5
16.318,16.32,M5
16.318,16.514,M5
16.416,16.642,M5
16.367,16.428,M5
16.416,16.293,M5
16.416,16.247,M5
16.465,16.095,M5
16.416,16.306,M5
15.977,16.284,M5
16.172,16.157,M5
16.465,16.146,M5
16.611,16.17,M5
16.807,16.208,M5
16.416,16.199,M5
16.611,16.212,M5
16.611,16.181,M5
16.172,16.126,M5
16.465,16.124,M5
16.221,16.143,M5
15.977,16.212,M5
15.732,16.357,M5
15.342,15.952,M5
14.805,15.914,M5
14.756,15.886,M5
14.854,15.884,M5
14.609,15.883,M5
14.512,15.895,M5
14.268,15.89,M5
14.512,15.895,M5
14.219,15.912,M5
14.219,15.923,M5
13.975,15.939,M5
14.219,15.952,M5
14.414,15.992,M5
14.609,16.033,M5
15.098,16.113,M5
15.439,16.163,M5
15.537,16.166,M5
15.586,16.13,M5
15.732,16.088,M5
15.391,16.047,M5
15.195,15.97,M5
12.559,15.85,M5
12.51,15.818,M5
12.51,15.762,M5
12.754,15.784,M5
13.096,15.897,M5
13.242,16.002,M5
13.877,16.247,M5
14.365,16.214,M5
14.951,16.349,M5
14.854,16.296,M5
14.756,16.19,M5
14.805,16.258,M5
14.707,15.828,M5
14.463,15.829,M5
14.365,15.826,M5
14.17,15.833,M5
14.17,15.835,M5
14.17,15.855,M5
13.828,15.899,M5
13.682,15.978,M5
13.486,15.969,M5
13.242,15.958,M5
13.096,15.972,M5
13.193,16.139,M5
12.656,16.115,M5
13.291,16.126,M5
13.535,16.163,M5
13.145,16.08,M5
13.34,16.014,M5
13.828,15.947,M5
14.023,15.972,M5
14.072,16.025,M5
14.17,16.029,M5
14.414,15.994,M5
15.0,15.925,M5
14.707,15.908,M5
14.902,15.872,M5
15.098,15.879,M5
15.049,15.482,M5
15.195,15.461,M5
15.537,15.48,M5
15.635,15.494,M5
15.684,15.756,M5
15.928,15.84,M5
15.391,15.822,M5
14.902,15.778,M5
14.365,15.63,M5
13.975,15.639,M5
13.73,15.646,M5
13.73,15.685,M5
13.877,15.813,M5
13.975,15.46,M5
14.316,15.806,M5
14.561,15.692,M5
14.658,15.899,M5
14.902,15.921,M5
14.756,15.778,M5
14.365,15.324,M5
14.17,15.324,M5
14.121,15.306,M5
13.975,15.278,M5
13.779,15.216,M5
13.828,15.222,M5
13.682,15.602,M5
13.682,15.859,M5
13.877,15.93,M5
14.268,15.829,M5
14.463,15.674,M5
14.756,15.214,M5
14.805,15.256,M5
14.268,15.271,M5
12.656,15.269,M5
12.363,15.26,M5
12.607,15.264,M5
13.096,15.463,M5
12.949,15.491,M5
12.9,15.357,M5
12.754,15.423,M5
12.998,15.483,M5
12.852,15.478,M5
12.852,15.427,M5
12.754,15.439,M5
12.754,15.436,M5
12.51,15.46,M5
12.412,15.396,M5
12.559,15.661,M5
12.363,15.857,M5
12.217,15.842,M5
12.266,15.776,M5
12.119,15.782,M5
12.119,15.804,M5
12.217,15.786,M5
12.363,15.428,M5
12.314,15.551,M5
12.51,15.544,M5
12.754,15.531,M5
13.193,15.531,M5
13.486,15.809,M5
13.975,15.91,M5
13.584,15.916,M5
13.779,15.912,M5
13.633,15.837,M5
13.486,15.776,M5
13.193,15.729,M5
13.389,15.677,M5
13.193,15.624,M5
12.949,15.584,M5
12.852,15.566,M5
12.607,15.577,M5
12.363,15.775,M5
12.07,15.868,M5
11.875,15.828,M5
11.777,15.677,M5
11.875,15.615,M5
12.07,15.628,M5
12.168,15.765,M5
12.412,15.795,M5
12.412,15.747,M5
12.852,15.714,M5
13.438,15.76,M5
13.975,15.828,M5
14.561,15.82,M5
15.0,15.544,M5
15.391,15.553,M5
15.244,15.557,M5
15.0,15.562,M5
15.049,15.648,M5
14.951,15.694,M5
14.854,15.767,M5
14.854,15.745,M5
14.951,15.742,M5
14.561,15.725,M5
14.658,15.694,M5
14.902,15.568,M5
14.854,15.604,M5
14.902,15.544,M5
14.854,15.483,M5
15.195,15.478,M5
15.293,15.502,M5
15.098,15.101,M5
15.391,15.157,M5
15.977,15.178,M5
15.684,15.172,M5
15.928,15.157,M5
16.074,15.121,M5
16.025,15.115,M5
16.025,15.082,M5
15.732,15.103,M5
15.684,15.108,M5
15.684,15.103,M5
15.537,15.099,M5
15.391,15.088,M5
15.342,15.09,M5
15.244,15.073,M5
15.195,15.075,M5
15.146,15.092,M5
15.244,15.121,M5
15.146,15.172,M5
15.195,15.187,M5
15.293,15.196,M5
15.391,15.227,M5
15.293,15.244,M5
15.586,15.238,M5
15.635,15.331,M5
15.635,15.271,M5
15.586,15.311,M5
15.635,15.489,M5
15.635,15.529,M5
15.635,15.542,M5
15.488,15.553,M5
15.439,15.557,M5
15.391,15.558,M5
15.439,15.568,M5
15.439,15.588,M5
15.293,15.551,M5
15.195,15.54,M5
15.049,15.505,M5
14.756,15.544,M5
14.902,15.546,M5
14.756,15.635,M5
14.561,15.654,M5
14.561,15.645,M5
14.365,15.641,M5
14.414,15.654,M5
14.756,15.69,M5
14.902,15.736,M5
15.049,15.791,M5
15.098,15.857,M5
15.342,15.859,M5
15.635,15.859,M5
15.488,15.804,M5
15.049,15.575,M5
15.049,15.465,M5
14.951,15.372,M5
14.805,15.399,M5
14.854,15.474,M5
14.707,15.557,M5
14.854,15.707,M5
15.0,15.725,M5
15.049,15.716,M5
14.951,15.688,M5
14.902,15.652,M5
14.902,15.612,M5
14.951,15.571,M5
15.049,15.564,M5
15.146,15.551,M5
15.293,15.604,M5
15.391,15.657,M5
15.488,15.699,M5
15.391,15.764,M5
15.488,15.652,M5
15.586,15.526,M5
15.732,15.513,M5
15.732,15.613,M5
15.732,15.69,M5
15.732,15.696,M5
15.732,15.681,M5
15.781,15.643,M5
15.83,15.555,M5
15.977,15.48,M5
16.025,15.454,M5
16.074,15.348,M5
16.025,15.324,M5
16.074,15.331,M5
16.172,15.357,M5
15.879,15.309,M5
15.732,15.302,M5
15.635,15.289,M5
15.635,15.309,M5
15.781,15.319,M5
15.977,15.326,M5
15.83,15.32,M5
15.977,15.32,M5
15.928,15.319,M5
15.928,15.32,M5
15.83,15.319,M5
15.928,15.335,M5
15.977,15.341,M5
15.977,15.342,M5
16.172,15.341,M5
16.27,15.331,M5
16.172,15.328,M5
15.977,15.319,M5
15.635,15.322,M5
14.609,15.308,M5
13.926,15.291,M5
14.121,15.28,M5
13.975,15.278,M5
13.193,15.282,M5
13.926,15.291,M5
13.242,15.291,M5
14.316,15.298,M5
14.463,15.306,M5
14.463,15.313,M5
13.779,15.309,M5
14.658,15.309,M5
14.365,15.313,M5
13.047,15.319,M5
13.779,15.308,M5
14.121,15.293,M5
14.219,15.275,M5
14.512,15.278,M5
14.658,15.251,M5
14.756,15.222,M5
14.951,15.22,M5
15.049,15.212,M5
15.049,15.189,M5
14.951,15.176,M5
15.146,15.179,M5
15.244,15.2,M5
15.391,15.216,M5
15.342,15.229,M5
15.488,15.231,M5
15.586,15.234,M5
15.635,15.244,M5
15.732,15.255,M5
15.684,15.264,M5
15.732,15.278,M5
15.684,15.275,M5
15.635,15.266,M5
15.537,15.264,M5
15.537,15.26,M5
15.586,15.255,M5
15.586,15.22,M5
15.488,15.178,M5
15.488,15.165,M5
15.439,15.121,M5
15.391,15.117,M5
15.439,15.126,M5
15.439,15.066,M5
15.391,15.115,M5
15.488,15.135,M5
15.586,15.148,M5
15.488,15.145,M5
14.268,15.141,M5
14.609,15.13,M5
14.951,15.103,M5
15.049,15.104,M5
15.098,15.097,M5
15.195,15.092,M5
15.146,15.106,M5
15.0,15.141,M5
14.658,15.141,M5
14.268,15.128,M5
13.828,15.09,M5
13.682,15.07,M5
13.535,15.027,M5
13.389,15.013,M5
13.193,14.993,M5
13.096,15.0,M5
13.145,14.982,M5
13.096,14.976,M5
13.096,14.985,M5
13.242,14.993,M5
13.193,15.016,M5
13.34,15.042,M5
13.535,15.06,M5
13.584,15.055,M5
13.828,15.046,M5
14.219,15.079,M5
14.17,15.13,M5
14.219,15.141,M5
14.268,15.134,M5
14.268,15.135,M5
14.17,15.156,M5
14.219,15.207,M5
14.316,15.207,M5
14.268,15.185,M5
14.268,15.157,M5
14.268,15.125,M5
14.365,15.081,M5
14.414,15.005,M5
14.365,15.049,M5
14.17,15.11,M5
14.219,15.027,M5
14.561,14.995,M5
14.561,15.048,M5
14.805,15.092,M5
14.951,15.119,M5
15.195,15.132,M5
15.146,15.132,M5
15.244,15.13,M5
15.146,15.117,M5
15.342,15.112,M5
15.488,15.106,M5
15.439,15.108,M5
15.488,15.119,M5
15.488,15.145,M5
15.391,15.126,M5
14.023,15.117,M5
11.924,15.099,M5
12.412,15.082,M5
12.412,15.09,M5
12.168,15.092,M5
12.119,15.051,M5
12.021,14.996,M5
12.07,14.949,M5
12.266,14.925,M5
12.803,14.91,M5
12.656,14.93,M5
12.656,14.934,M5
12.363,14.954,M5
12.559,14.967,M5
12.607,14.971,M5
12.852,14.973,M5
13.047,14.976,M5
13.193,15.049,M5
13.535,15.042,M5
13.73,15.035,M5
14.023,15.026,M5
14.023,15.007,M5
14.023,15.011,M5
13.975,15.029,M5
13.73,14.976,M5
13.926,15.027,M5
13.779,14.996,M5
13.779,14.976,M5
13.486,14.918,M5
13.193,14.824,M5
12.998,14.817,M5
12.803,14.797,M5
12.852,14.797,M5
13.291,14.799,M5
13.438,14.901,M5
13.73,14.952,M5
13.73,14.943,M5
13.73,14.949,M5
13.73,14.962,M5
13.73,14.971,M5
13.877,14.963,M5
13.779,14.879,M5
13.584,14.875,M5
13.535,14.888,M5
13.584,14.89,M5
13.584,14.934,M5
13.682,14.93,M5
13.877,14.943,M5
13.486,14.91,M5
13.486,14.91,M5
14.023,14.916,M5
14.17,14.901,M5
13.633,14.822,M5
13.584,14.806,M5
13.584,14.824,M5
13.828,14.868,M5
14.268,14.888,M5
14.609,14.899,M5
14.707,14.91,M5
14.854,14.919,M5
14.902,14.925,M5
14.854,14.936,M5
14.805,14.934,M5
14.756,14.908,M5
14.561,14.888,M5
14.463,14.868,M5
14.512,14.855,M5
14.463,14.859,M5
14.316,14.852,M5
14.268,14.875,M5
14.268,14.881,M5
14.072,14.868,M5
13.926,14.85,M5
13.975,14.817,M5
13.975,14.771,M5
14.023,14.771,M5
14.17,14.767,M5
14.121,14.769,M5
14.17,14.773,M5
14.463,14.782,M5
14.561,14.777,M5
14.707,14.896,M5
14.756,14.954,M5
14.658,14.984,M5
14.707,14.991,M5
14.609,15.026,M5
14.756,14.941,M5
14.658,14.872,M5
14.609,14.868,M5
14.707,14.866,M5
14.707,14.861,M5
14.512,14.919,M5
14.17,14.932,M5
14.658,14.934,M5
14.609,14.921,M5
14.561,14.901,M5
14.658,14.868,M5
14.658,14.833,M5
14.658,14.808,M5
14.609,14.802,M5
14.658,14.802,M5
14.609,14.797,M5
14.756,14.795,M5
13.535,14.797,M5
13.34,14.808,M5
13.828,14.843,M5
14.023,14.85,M5
13.145,14.848,M5
13.779,14.865,M5
14.268,14.844,M5
13.096,14.844,M5
12.803,14.846,M5
14.17,14.832,M5
13.975,14.815,M5
13.975,14.793,M5
13.828,14.789,M5
13.975,14.764,M5
14.268,14.766,M5
14.316,14.773,M5
14.023,14.764,M5
12.607,14.751,M5
12.998,14.738,M5
12.803,14.713,M5
11.68,14.718,M5
13.291,14.725,M5
14.023,14.725,M5
14.121,14.722,M5
14.316,14.725,M5
12.314,14.731,M5
14.316,14.738,M5
14.17,14.736,M5
13.779,14.736,M5
11.533,14.727,M5
13.779,14.733,M5
14.219,14.722,M5
13.633,14.709,M5
13.633,14.7,M5
13.291,14.7,M5
12.607,14.696,M5
12.51,14.696,M5
12.559,14.68,M5
12.656,14.672,M5
12.559,14.672,M5
12.559,14.658,M5
12.51,14.632,M5
12.51,14.615,M5
12.656,14.61,M5
13.047,14.617,M5
13.535,14.617,M5
13.877,14.628,M5
14.219,14.632,M5
14.463,14.634,M5
14.805,14.632,M5
14.902,14.628,M5
14.219,14.619,M5
15.146,14.601,M5
15.195,14.603,M5
15.293,14.599,M5
15.049,14.588,M5
15.0,14.562,M5
14.951,14.55,M5
14.756,14.526,M5
