"temperature","feels_like","humidity","time","location"
20.0,18.53,18.0,"2021-01-19 18:45:00",Guest Room
21.0,21.22,79.0,"2021-01-19 18:45:00",Fernanda's Room
18.0,17.63,68.0,"2021-01-19 19:00:00",Master Room
19.0,17.5,21.0,"2021-01-19 19:00:00",Kids Room
20.0,18.53,18.0,"2021-01-19 19:00:00",Guest Room
21.0,21.19,78.0,"2021-01-19 19:00:00",Fernanda's Room
18.0,17.66,69.0,"2021-01-19 19:15:00",Master Room
19.0,17.5,21.0,"2021-01-19 19:15:00",Kids Room
20.0,18.53,18.0,"2021-01-19 19:15:00",Guest Room
22.0,22.34,80.0,"2021-01-19 19:15:00",Fernanda's Room
18.0,17.66,69.0,"2021-01-19 19:30:00",Master Room
19.0,17.48,20.0,"2021-01-19 19:30:00",Kids Room
21.0,19.6,17.0,"2021-01-19 19:30:00",Guest Room
22.0,22.32,79.0,"2021-01-19 19:30:00",Fernanda's Room
19.0,18.76,69.0,"2021-01-19 19:45:00",Master Room
20.0,18.58,20.0,"2021-01-19 19:45:00",Kids Room
21.0,19.6,17.0,"2021-01-19 19:45:00",Guest Room
22.0,22.29,78.0,"2021-01-19 19:45:00",Fernanda's Room
19.0,18.73,68.0,"2021-01-19 20:00:00",Master Room
20.0,18.55,19.0,"2021-01-19 20:00:00",Kids Room
21.0,19.6,17.0,"2021-01-19 20:00:00",Guest Room
23.0,23.37,77.0,"2021-01-19 20:00:00",Fernanda's Room
19.0,18.76,69.0,"2021-01-19 20:15:00",Master Room
20.0,18.55,19.0,"2021-01-19 20:15:00",Kids Room
21.0,19.6,17.0,"2021-01-19 20:15:00",Guest Room
22.0,22.32,79.0,"2021-01-19 20:15:00",Fernanda's Room
19.0,18.76,69.0,"2021-01-19 20:30:00",Master Room
20.0,18.55,19.0,"2021-01-19 20:30:00",Kids Room
21.0,19.6,17.0,"2021-01-19 20:30:00",Guest Room
22.0,22.29,78.0,"2021-01-19 20:30:00",Fernanda's Room
19.0,18.73,68.0,"2021-01-19 20:45:00.060000000",Master Room
20.0,18.55,19.0,"2021-01-19 20:45:00.060000000",Kids Room
21.0,19.6,17.0,"2021-01-19 20:45:00.060000000",Guest Room
22.0,22.27,77.0,"2021-01-19 20:45:00.060000000",Fernanda's Room
19.0,18.7,67.0,"2021-01-19 21:00:00",Master Room
20.0,18.55,19.0,"2021-01-19 21:00:00",Kids Room
21.0,19.6,17.0,"2021-01-19 21:00:00",Guest Room
23.0,23.37,77.0,"2021-01-19 21:00:00",Fernanda's Room
19.0,18.7,67.0,"2021-01-19 21:15:00",Master Room
20.0,18.55,19.0,"2021-01-19 21:15:00",Kids Room
21.0,19.6,17.0,"2021-01-19 21:15:00",Guest Room
23.0,23.34,76.0,"2021-01-19 21:15:00",Fernanda's Room
19.0,18.65,65.0,"2021-01-19 21:30:00",Master Room
20.0,18.55,19.0,"2021-01-19 21:30:00",Kids Room
21.0,19.6,17.0,"2021-01-19 21:30:00",Guest Room
22.0,22.24,76.0,"2021-01-19 21:30:00",Fernanda's Room
19.0,18.6,63.0,"2021-01-19 21:45:00",Master Room
20.0,18.55,19.0,"2021-01-19 21:45:00",Kids Room
21.0,19.6,17.0,"2021-01-19 21:45:00",Guest Room
22.0,22.21,75.0,"2021-01-19 21:45:00",Fernanda's Room
19.0,18.65,65.0,"2021-01-19 22:00:00",Master Room
20.0,18.55,19.0,"2021-01-19 22:00:00",Kids Room
21.0,19.6,17.0,"2021-01-19 22:00:00",Guest Room
22.0,22.24,76.0,"2021-01-19 22:00:00",Fernanda's Room
19.0,18.68,66.0,"2021-01-19 22:15:00",Master Room
19.0,17.45,19.0,"2021-01-19 22:15:00",Kids Room
21.0,19.6,17.0,"2021-01-19 22:15:00",Guest Room
22.0,22.27,77.0,"2021-01-19 22:15:00",Fernanda's Room
19.0,18.65,65.0,"2021-01-19 22:30:00",Master Room
19.0,17.45,19.0,"2021-01-19 22:30:00",Kids Room
21.0,19.6,17.0,"2021-01-19 22:30:00",Guest Room
22.0,22.27,77.0,"2021-01-19 22:30:00",Fernanda's Room
19.0,18.68,66.0,"2021-01-19 22:45:00",Master Room
19.0,17.45,19.0,"2021-01-19 22:45:00",Kids Room
21.0,19.6,17.0,"2021-01-19 22:45:00",Guest Room
22.0,22.24,76.0,"2021-01-19 22:45:00",Fernanda's Room
19.0,18.68,66.0,"2021-01-19 23:00:00.060000000",Master Room
19.0,17.45,19.0,"2021-01-19 23:00:00.060000000",Kids Room
21.0,19.6,17.0,"2021-01-19 23:00:00.060000000",Guest Room
22.0,22.27,77.0,"2021-01-19 23:00:00.060000000",Fernanda's Room
19.0,18.68,66.0,"2021-01-19 23:15:00",Master Room
19.0,17.45,19.0,"2021-01-19 23:15:00",Kids Room
21.0,19.6,17.0,"2021-01-19 23:15:00",Guest Room
22.0,22.29,78.0,"2021-01-19 23:15:00",Fernanda's Room
19.0,18.7,67.0,"2021-01-19 23:30:00",Master Room
19.0,17.45,19.0,"2021-01-19 23:30:00",Kids Room
21.0,19.6,17.0,"2021-01-19 23:30:00",Guest Room
22.0,22.29,78.0,"2021-01-19 23:30:00",Fernanda's Room
19.0,18.73,68.0,"2021-01-19 23:45:00",Master Room
19.0,17.45,19.0,"2021-01-19 23:45:00",Kids Room
21.0,19.6,17.0,"2021-01-19 23:45:00",Guest Room
22.0,22.29,78.0,"2021-01-19 23:45:00",Fernanda's Room
19.0,18.68,66.0,"2021-01-20 00:00:00",Master Room
19.0,17.45,19.0,"2021-01-20 00:00:00",Kids Room
20.0,18.53,18.0,"2021-01-20 00:00:00",Guest Room
21.0,21.19,78.0,"2021-01-20 00:00:00",Fernanda's Room
19.0,18.73,68.0,"2021-01-20 00:15:00",Master Room
19.0,17.45,19.0,"2021-01-20 00:15:00",Kids Room
20.0,18.53,18.0,"2021-01-20 00:15:00",Guest Room
21.0,21.19,78.0,"2021-01-20 00:15:00",Fernanda's Room
19.0,18.73,68.0,"2021-01-20 00:30:00",Master Room
19.0,17.45,19.0,"2021-01-20 00:30:00",Kids Room
20.0,18.53,18.0,"2021-01-20 00:30:00",Guest Room
21.0,21.22,79.0,"2021-01-20 00:30:00",Fernanda's Room
19.0,18.68,66.0,"2021-01-20 00:45:00",Master Room
19.0,17.45,19.0,"2021-01-20 00:45:00",Kids Room
20.0,18.53,18.0,"2021-01-20 00:45:00",Guest Room
21.0,21.22,79.0,"2021-01-20 00:45:00",Fernanda's Room
19.0,18.65,65.0,"2021-01-20 01:00:00",Master Room
19.0,17.45,19.0,"2021-01-20 01:00:00",Kids Room
20.0,18.53,18.0,"2021-01-20 01:00:00",Guest Room
21.0,21.22,79.0,"2021-01-20 01:00:00",Fernanda's Room
19.0,18.65,65.0,"2021-01-20 01:15:00",Master Room
19.0,17.45,19.0,"2021-01-20 01:15:00",Kids Room
20.0,18.53,18.0,"2021-01-20 01:15:00",Guest Room
21.0,21.22,79.0,"2021-01-20 01:15:00",Fernanda's Room
19.0,18.65,65.0,"2021-01-20 01:30:00",Master Room
19.0,17.45,19.0,"2021-01-20 01:30:00",Kids Room
20.0,18.53,18.0,"2021-01-20 01:30:00",Guest Room
21.0,21.22,79.0,"2021-01-20 01:30:00",Fernanda's Room
19.0,18.65,65.0,"2021-01-20 01:45:00",Master Room
19.0,17.45,19.0,"2021-01-20 01:45:00",Kids Room
20.0,18.53,18.0,"2021-01-20 01:45:00",Guest Room
21.0,21.22,79.0,"2021-01-20 01:45:00",Fernanda's Room
19.0,18.63,64.0,"2021-01-20 02:00:00",Master Room
19.0,17.45,19.0,"2021-01-20 02:00:00",Kids Room
20.0,18.53,18.0,"2021-01-20 02:00:00",Guest Room
21.0,21.22,79.0,"2021-01-20 02:00:00",Fernanda's Room
19.0,18.65,65.0,"2021-01-20 02:15:00",Master Room
19.0,17.45,19.0,"2021-01-20 02:15:00",Kids Room
20.0,18.53,18.0,"2021-01-20 02:15:00",Guest Room
20.0,20.09,78.0,"2021-01-20 02:15:00",Fernanda's Room
19.0,18.63,64.0,"2021-01-20 02:30:00",Master Room
18.0,16.38,20.0,"2021-01-20 02:30:00",Kids Room
20.0,18.53,18.0,"2021-01-20 02:30:00",Guest Room
20.0,20.09,78.0,"2021-01-20 02:30:00",Fernanda's Room
19.0,18.65,65.0,"2021-01-20 02:45:00",Master Room
19.0,17.45,19.0,"2021-01-20 02:45:00",Kids Room
20.0,18.53,18.0,"2021-01-20 02:45:00",Guest Room
20.0,20.12,79.0,"2021-01-20 02:45:00",Fernanda's Room
19.0,18.65,65.0,"2021-01-20 03:00:00",Master Room
18.0,16.38,20.0,"2021-01-20 03:00:00",Kids Room
20.0,18.53,18.0,"2021-01-20 03:00:00",Guest Room
20.0,20.12,79.0,"2021-01-20 03:00:00",Fernanda's Room
19.0,18.68,66.0,"2021-01-20 03:15:00",Master Room
18.0,16.38,20.0,"2021-01-20 03:15:00",Kids Room
20.0,18.53,18.0,"2021-01-20 03:15:00",Guest Room
20.0,20.12,79.0,"2021-01-20 03:15:00",Fernanda's Room
19.0,18.68,66.0,"2021-01-20 03:30:00",Master Room
18.0,16.38,20.0,"2021-01-20 03:30:00",Kids Room
20.0,18.53,18.0,"2021-01-20 03:30:00",Guest Room
20.0,20.12,79.0,"2021-01-20 03:30:00",Fernanda's Room
19.0,18.68,66.0,"2021-01-20 03:45:00",Master Room
18.0,16.38,20.0,"2021-01-20 03:45:00",Kids Room
20.0,18.53,18.0,"2021-01-20 03:45:00",Guest Room
20.0,20.12,79.0,"2021-01-20 03:45:00",Fernanda's Room
19.0,18.65,65.0,"2021-01-20 04:00:00",Master Room
18.0,16.38,20.0,"2021-01-20 04:00:00",Kids Room
20.0,18.53,18.0,"2021-01-20 04:00:00",Guest Room
20.0,20.12,79.0,"2021-01-20 04:00:00",Fernanda's Room
19.0,18.65,65.0,"2021-01-20 04:15:00",Master Room
18.0,16.38,20.0,"2021-01-20 04:15:00",Kids Room
20.0,18.53,18.0,"2021-01-20 04:15:00",Guest Room
20.0,20.09,78.0,"2021-01-20 04:15:00",Fernanda's Room
19.0,18.65,65.0,"2021-01-20 04:30:00",Master Room
18.0,16.38,20.0,"2021-01-20 04:30:00",Kids Room
20.0,18.53,18.0,"2021-01-20 04:30:00",Guest Room
20.0,20.12,79.0,"2021-01-20 04:30:00",Fernanda's Room
19.0,18.65,65.0,"2021-01-20 04:45:00",Master Room
18.0,16.38,20.0,"2021-01-20 04:45:00",Kids Room
19.0,17.43,18.0,"2021-01-20 04:45:00",Guest Room
20.0,20.12,79.0,"2021-01-20 04:45:00",Fernanda's Room
19.0,18.65,65.0,"2021-01-20 05:00:00",Master Room
18.0,16.38,20.0,"2021-01-20 05:00:00",Kids Room
19.0,17.43,18.0,"2021-01-20 05:00:00",Guest Room
20.0,20.12,79.0,"2021-01-20 05:00:00",Fernanda's Room
19.0,18.65,65.0,"2021-01-20 05:15:00",Master Room
18.0,16.38,20.0,"2021-01-20 05:15:00",Kids Room
19.0,17.43,18.0,"2021-01-20 05:15:00",Guest Room
20.0,20.12,79.0,"2021-01-20 05:15:00",Fernanda's Room
19.0,18.68,66.0,"2021-01-20 05:30:00",Master Room
18.0,16.38,20.0,"2021-01-20 05:30:00",Kids Room
19.0,17.43,18.0,"2021-01-20 05:30:00",Guest Room
20.0,20.12,79.0,"2021-01-20 05:30:00",Fernanda's Room
19.0,18.68,66.0,"2021-01-20 05:45:00",Master Room
18.0,16.38,20.0,"2021-01-20 05:45:00",Kids Room
19.0,17.43,18.0,"2021-01-20 05:45:00",Guest Room
20.0,20.12,79.0,"2021-01-20 05:45:00",Fernanda's Room
18.0,17.58,66.0,"2021-01-20 06:00:00",Master Room
18.0,16.38,20.0,"2021-01-20 06:00:00",Kids Room
19.0,17.43,18.0,"2021-01-20 06:00:00",Guest Room
20.0,20.12,79.0,"2021-01-20 06:00:00",Fernanda's Room
19.0,18.65,65.0,"2021-01-20 06:15:00",Master Room
18.0,16.38,20.0,"2021-01-20 06:15:00",Kids Room
19.0,17.43,18.0,"2021-01-20 06:15:00",Guest Room
19.0,19.02,79.0,"2021-01-20 06:15:00",Fernanda's Room
19.0,18.57,62.0,"2021-01-20 06:30:00",Master Room
18.0,16.38,20.0,"2021-01-20 06:30:00",Kids Room
20.0,18.53,18.0,"2021-01-20 06:30:00",Guest Room
19.0,19.02,79.0,"2021-01-20 06:30:00",Fernanda's Room
19.0,18.6,63.0,"2021-01-20 06:45:00",Master Room
18.0,16.38,20.0,"2021-01-20 06:45:00",Kids Room
20.0,18.53,18.0,"2021-01-20 06:45:00",Guest Room
20.0,20.14,80.0,"2021-01-20 06:45:00",Fernanda's Room
19.0,18.63,64.0,"2021-01-20 07:00:00",Master Room
19.0,17.45,19.0,"2021-01-20 07:00:00",Kids Room
20.0,18.53,18.0,"2021-01-20 07:00:00",Guest Room
20.0,20.12,79.0,"2021-01-20 07:00:00",Fernanda's Room
19.0,18.6,63.0,"2021-01-20 07:15:00",Master Room
19.0,17.45,19.0,"2021-01-20 07:15:00",Kids Room
20.0,18.53,18.0,"2021-01-20 07:15:00",Guest Room
20.0,20.12,79.0,"2021-01-20 07:15:00",Fernanda's Room
19.0,18.57,62.0,"2021-01-20 07:30:00",Master Room
19.0,17.45,19.0,"2021-01-20 07:30:00",Kids Room
20.0,18.53,18.0,"2021-01-20 07:30:00",Guest Room
20.0,20.12,79.0,"2021-01-20 07:30:00",Fernanda's Room
19.0,18.6,63.0,"2021-01-20 07:45:00",Master Room
19.0,17.45,19.0,"2021-01-20 07:45:00",Kids Room
20.0,18.53,18.0,"2021-01-20 07:45:00",Guest Room
20.0,20.12,79.0,"2021-01-20 07:45:00",Fernanda's Room
19.0,18.68,66.0,"2021-01-20 08:00:00",Master Room
19.0,17.45,19.0,"2021-01-20 08:00:00",Kids Room
20.0,18.53,18.0,"2021-01-20 08:00:00",Guest Room
20.0,20.09,78.0,"2021-01-20 08:00:00",Fernanda's Room
19.0,18.7,67.0,"2021-01-20 08:15:00",Master Room
19.0,17.45,19.0,"2021-01-20 08:15:00",Kids Room
20.0,18.53,18.0,"2021-01-20 08:15:00",Guest Room
20.0,20.12,79.0,"2021-01-20 08:15:00",Fernanda's Room
19.0,18.7,67.0,"2021-01-20 08:30:00",Master Room
19.0,17.45,19.0,"2021-01-20 08:30:00",Kids Room
20.0,18.53,18.0,"2021-01-20 08:30:00",Guest Room
20.0,20.09,78.0,"2021-01-20 08:30:00",Fernanda's Room
19.0,18.7,67.0,"2021-01-20 08:45:00",Master Room
19.0,17.45,19.0,"2021-01-20 08:45:00",Kids Room
20.0,18.53,18.0,"2021-01-20 08:45:00",Guest Room
20.0,20.09,78.0,"2021-01-20 08:45:00",Fernanda's Room
19.0,18.65,65.0,"2021-01-20 09:00:00",Master Room
19.0,17.45,19.0,"2021-01-20 09:00:00",Kids Room
20.0,18.53,18.0,"2021-01-20 09:00:00",Guest Room
20.0,20.09,78.0,"2021-01-20 09:00:00",Fernanda's Room
19.0,18.63,64.0,"2021-01-20 09:15:00",Master Room
19.0,17.45,19.0,"2021-01-20 09:15:00",Kids Room
21.0,19.6,17.0,"2021-01-20 09:15:00",Guest Room
20.0,20.04,76.0,"2021-01-20 09:15:00",Fernanda's Room
19.0,18.57,62.0,"2021-01-20 09:30:00",Master Room
19.0,17.45,19.0,"2021-01-20 09:30:00",Kids Room
21.0,19.6,17.0,"2021-01-20 09:30:00",Guest Room
21.0,21.19,78.0,"2021-01-20 09:30:00",Fernanda's Room
19.0,18.57,62.0,"2021-01-20 09:45:00",Master Room
19.0,17.45,19.0,"2021-01-20 09:45:00",Kids Room
21.0,19.6,17.0,"2021-01-20 09:45:00",Guest Room
21.0,21.17,77.0,"2021-01-20 09:45:00",Fernanda's Room
19.0,18.6,63.0,"2021-01-20 10:00:00",Master Room
19.0,17.45,19.0,"2021-01-20 10:00:00",Kids Room
21.0,19.6,17.0,"2021-01-20 10:00:00",Guest Room
21.0,21.19,78.0,"2021-01-20 10:00:00",Fernanda's Room
19.0,18.55,61.0,"2021-01-20 10:15:00",Master Room
19.0,17.45,19.0,"2021-01-20 10:15:00",Kids Room
20.0,18.53,18.0,"2021-01-20 10:15:00",Guest Room
21.0,21.17,77.0,"2021-01-20 10:15:00",Fernanda's Room
19.0,18.57,62.0,"2021-01-20 10:30:00",Master Room
19.0,17.43,18.0,"2021-01-20 10:30:00",Kids Room
20.0,18.53,18.0,"2021-01-20 10:30:00",Guest Room
21.0,21.17,77.0,"2021-01-20 10:30:00",Fernanda's Room
19.0,18.57,62.0,"2021-01-20 10:45:00",Master Room
19.0,17.43,18.0,"2021-01-20 10:45:00",Kids Room
20.0,18.53,18.0,"2021-01-20 10:45:00",Guest Room
21.0,21.14,76.0,"2021-01-20 10:45:00",Fernanda's Room
19.0,18.63,64.0,"2021-01-20 11:00:00",Master Room
19.0,17.43,18.0,"2021-01-20 11:00:00",Kids Room
20.0,18.53,18.0,"2021-01-20 11:00:00",Guest Room
21.0,21.14,76.0,"2021-01-20 11:00:00",Fernanda's Room
19.0,18.63,64.0,"2021-01-20 11:15:00",Master Room
19.0,17.43,18.0,"2021-01-20 11:15:00",Kids Room
20.0,18.53,18.0,"2021-01-20 11:15:00",Guest Room
21.0,21.14,76.0,"2021-01-20 11:15:00",Fernanda's Room
19.0,18.63,64.0,"2021-01-20 11:30:00",Master Room
19.0,17.43,18.0,"2021-01-20 11:30:00",Kids Room
20.0,18.53,18.0,"2021-01-20 11:30:00",Guest Room
21.0,21.14,76.0,"2021-01-20 11:30:00",Fernanda's Room
19.0,18.57,62.0,"2021-01-20 11:45:00",Master Room
19.0,17.43,18.0,"2021-01-20 11:45:00",Kids Room
20.0,18.53,18.0,"2021-01-20 11:45:00",Guest Room
21.0,21.17,77.0,"2021-01-20 11:45:00",Fernanda's Room
19.0,18.63,64.0,"2021-01-20 12:00:00",Master Room
19.0,17.43,18.0,"2021-01-20 12:00:00",Kids Room
20.0,18.53,18.0,"2021-01-20 12:00:00",Guest Room
21.0,21.14,76.0,"2021-01-20 12:00:00",Fernanda's Room
19.0,18.63,64.0,"2021-01-20 12:15:00",Master Room
19.0,17.43,18.0,"2021-01-20 12:15:00",Kids Room
20.0,18.53,18.0,"2021-01-20 12:15:00",Guest Room
21.0,21.17,77.0,"2021-01-20 12:15:00",Fernanda's Room
19.0,18.6,63.0,"2021-01-20 12:30:00",Master Room
19.0,17.43,18.0,"2021-01-20 12:30:00",Kids Room
20.0,18.53,18.0,"2021-01-20 12:30:00",Guest Room
20.0,20.04,76.0,"2021-01-20 12:30:00",Fernanda's Room
18.0,17.5,63.0,"2021-01-20 12:45:00",Master Room
19.0,17.43,18.0,"2021-01-20 12:45:00",Kids Room
20.0,18.53,18.0,"2021-01-20 12:45:00",Guest Room
20.0,20.04,76.0,"2021-01-20 12:45:00",Fernanda's Room
18.0,17.47,62.0,"2021-01-20 13:00:00",Master Room
19.0,17.43,18.0,"2021-01-20 13:00:00",Kids Room
21.0,19.6,17.0,"2021-01-20 13:00:00",Guest Room
20.0,20.01,75.0,"2021-01-20 13:00:00",Fernanda's Room
18.0,17.47,62.0,"2021-01-20 13:15:00",Master Room
19.0,17.43,18.0,"2021-01-20 13:15:00",Kids Room
21.0,19.6,17.0,"2021-01-20 13:15:00",Guest Room
20.0,20.01,75.0,"2021-01-20 13:15:00",Fernanda's Room
18.0,17.47,62.0,"2021-01-20 13:30:00",Master Room
19.0,17.45,19.0,"2021-01-20 13:30:00",Kids Room
21.0,19.6,17.0,"2021-01-20 13:30:00",Guest Room
20.0,20.04,76.0,"2021-01-20 13:30:00",Fernanda's Room
18.0,17.47,62.0,"2021-01-20 13:45:00",Master Room
19.0,17.45,19.0,"2021-01-20 13:45:00",Kids Room
21.0,19.6,17.0,"2021-01-20 13:45:00",Guest Room
20.0,20.04,76.0,"2021-01-20 13:45:00",Fernanda's Room
18.0,17.47,62.0,"2021-01-20 14:00:00",Master Room
19.0,17.43,18.0,"2021-01-20 14:00:00",Kids Room
21.0,19.6,17.0,"2021-01-20 14:00:00",Guest Room
20.0,20.01,75.0,"2021-01-20 14:00:00",Fernanda's Room
18.0,17.5,63.0,"2021-01-20 14:15:00",Master Room
19.0,17.43,18.0,"2021-01-20 14:15:00",Kids Room
21.0,19.6,17.0,"2021-01-20 14:15:00",Guest Room
21.0,21.14,76.0,"2021-01-20 14:15:00",Fernanda's Room
18.0,17.5,63.0,"2021-01-20 14:30:00",Master Room
19.0,17.43,18.0,"2021-01-20 14:30:00",Kids Room
21.0,19.6,17.0,"2021-01-20 14:30:00",Guest Room
20.0,20.01,75.0,"2021-01-20 14:30:00",Fernanda's Room
18.0,17.47,62.0,"2021-01-20 14:45:00",Master Room
19.0,17.43,18.0,"2021-01-20 14:45:00",Kids Room
21.0,19.6,17.0,"2021-01-20 14:45:00",Guest Room
20.0,20.01,75.0,"2021-01-20 14:45:00",Fernanda's Room
18.0,17.5,63.0,"2021-01-20 15:00:00",Master Room
19.0,17.43,18.0,"2021-01-20 15:00:00",Kids Room
21.0,19.6,17.0,"2021-01-20 15:00:00",Guest Room
20.0,20.01,75.0,"2021-01-20 15:00:00",Fernanda's Room
18.0,17.47,62.0,"2021-01-20 15:15:00",Master Room
19.0,17.43,18.0,"2021-01-20 15:15:00",Kids Room
21.0,19.6,17.0,"2021-01-20 15:15:00",Guest Room
20.0,20.01,75.0,"2021-01-20 15:15:00",Fernanda's Room
18.0,17.47,62.0,"2021-01-20 15:30:00",Master Room
19.0,17.43,18.0,"2021-01-20 15:30:00",Kids Room
21.0,19.6,17.0,"2021-01-20 15:30:00",Guest Room
20.0,20.01,75.0,"2021-01-20 15:30:00",Fernanda's Room
18.0,17.47,62.0,"2021-01-20 15:45:00",Master Room
19.0,17.43,18.0,"2021-01-20 15:45:00",Kids Room
20.0,18.53,18.0,"2021-01-20 15:45:00",Guest Room
20.0,20.01,75.0,"2021-01-20 15:45:00",Fernanda's Room
18.0,17.47,62.0,"2021-01-20 16:00:00",Master Room
19.0,17.43,18.0,"2021-01-20 16:00:00",Kids Room
20.0,18.53,18.0,"2021-01-20 16:00:00",Guest Room
20.0,20.01,75.0,"2021-01-20 16:00:00",Fernanda's Room
18.0,17.47,62.0,"2021-01-20 16:15:00",Master Room
19.0,17.43,18.0,"2021-01-20 16:15:00",Kids Room
20.0,18.53,18.0,"2021-01-20 16:15:00",Guest Room
20.0,19.99,74.0,"2021-01-20 16:15:00",Fernanda's Room
18.0,17.53,64.0,"2021-01-20 16:30:00",Master Room
19.0,17.43,18.0,"2021-01-20 16:30:00",Kids Room
20.0,18.53,18.0,"2021-01-20 16:30:00",Guest Room
20.0,19.99,74.0,"2021-01-20 16:30:00",Fernanda's Room
18.0,17.53,64.0,"2021-01-20 16:45:00",Master Room
19.0,17.43,18.0,"2021-01-20 16:45:00",Kids Room
21.0,19.6,17.0,"2021-01-20 16:45:00",Guest Room
21.0,21.11,75.0,"2021-01-20 16:45:00",Fernanda's Room
18.0,17.53,64.0,"2021-01-20 17:00:00",Master Room
19.0,17.43,18.0,"2021-01-20 17:00:00",Kids Room
20.0,18.53,18.0,"2021-01-20 17:00:00",Guest Room
20.0,20.01,75.0,"2021-01-20 17:00:00",Fernanda's Room
18.0,17.53,64.0,"2021-01-20 17:15:00.060000000",Master Room
19.0,17.43,18.0,"2021-01-20 17:15:00.060000000",Kids Room
20.0,18.53,18.0,"2021-01-20 17:15:00.060000000",Guest Room
20.0,19.99,74.0,"2021-01-20 17:15:00.060000000",Fernanda's Room
18.0,17.5,63.0,"2021-01-20 17:30:00",Master Room
19.0,17.43,18.0,"2021-01-20 17:30:00",Kids Room
20.0,18.53,18.0,"2021-01-20 17:30:00",Guest Room
20.0,20.01,75.0,"2021-01-20 17:30:00",Fernanda's Room
18.0,17.5,63.0,"2021-01-20 17:45:00",Master Room
19.0,17.43,18.0,"2021-01-20 17:45:00",Kids Room
20.0,18.53,18.0,"2021-01-20 17:45:00",Guest Room
20.0,20.01,75.0,"2021-01-20 17:45:00",Fernanda's Room
18.0,17.5,63.0,"2021-01-20 18:00:00.060000000",Master Room
19.0,17.43,18.0,"2021-01-20 18:00:00.060000000",Kids Room
20.0,18.53,18.0,"2021-01-20 18:00:00.060000000",Guest Room
20.0,20.01,75.0,"2021-01-20 18:00:00.060000000",Fernanda's Room
17.0,16.37,62.0,"2021-01-20 18:15:00",Master Room
19.0,17.43,18.0,"2021-01-20 18:15:00",Kids Room
20.0,18.53,18.0,"2021-01-20 18:15:00",Guest Room
20.0,20.01,75.0,"2021-01-20 18:15:00",Fernanda's Room
17.0,16.37,62.0,"2021-01-20 18:30:00",Master Room
19.0,17.43,18.0,"2021-01-20 18:30:00",Kids Room
20.0,18.53,18.0,"2021-01-20 18:30:00",Guest Room
20.0,20.01,75.0,"2021-01-20 18:30:00",Fernanda's Room
17.0,16.35,61.0,"2021-01-20 18:45:00",Master Room
19.0,17.43,18.0,"2021-01-20 18:45:00",Kids Room
20.0,18.53,18.0,"2021-01-20 18:45:00",Guest Room
20.0,20.01,75.0,"2021-01-20 18:45:00",Fernanda's Room
17.0,16.35,61.0,"2021-01-20 19:00:00",Master Room
19.0,17.43,18.0,"2021-01-20 19:00:00",Kids Room
20.0,18.53,18.0,"2021-01-20 19:00:00",Guest Room
20.0,20.04,76.0,"2021-01-20 19:00:00",Fernanda's Room
18.0,17.37,58.0,"2021-01-20 19:15:00",Master Room
19.0,17.43,18.0,"2021-01-20 19:15:00",Kids Room
20.0,18.53,18.0,"2021-01-20 19:15:00",Guest Room
20.0,20.01,75.0,"2021-01-20 19:15:00",Fernanda's Room
17.0,16.37,62.0,"2021-01-20 19:30:00",Master Room
19.0,17.43,18.0,"2021-01-20 19:30:00",Kids Room
21.0,19.6,17.0,"2021-01-20 19:30:00",Guest Room
20.0,19.99,74.0,"2021-01-20 19:30:00",Fernanda's Room
17.0,16.4,63.0,"2021-01-20 19:45:00",Master Room
19.0,17.43,18.0,"2021-01-20 19:45:00",Kids Room
21.0,19.6,17.0,"2021-01-20 19:45:00",Guest Room
21.0,21.09,74.0,"2021-01-20 19:45:00",Fernanda's Room
18.0,17.55,65.0,"2021-01-20 20:00:00",Master Room
20.0,18.53,18.0,"2021-01-20 20:00:00",Kids Room
21.0,19.6,17.0,"2021-01-20 20:00:00",Guest Room
21.0,21.09,74.0,"2021-01-20 20:00:00",Fernanda's Room
18.0,17.55,65.0,"2021-01-20 20:15:00",Master Room
20.0,18.53,18.0,"2021-01-20 20:15:00",Kids Room
21.0,19.6,17.0,"2021-01-20 20:15:00",Guest Room
21.0,21.06,73.0,"2021-01-20 20:15:00",Fernanda's Room
18.0,17.58,66.0,"2021-01-20 20:30:00",Master Room
20.0,18.53,18.0,"2021-01-20 20:30:00",Kids Room
21.0,19.6,17.0,"2021-01-20 20:30:00",Guest Room
21.0,21.06,73.0,"2021-01-20 20:30:00",Fernanda's Room
18.0,17.55,65.0,"2021-01-20 20:45:00",Master Room
20.0,18.53,18.0,"2021-01-20 20:45:00",Kids Room
21.0,19.6,17.0,"2021-01-20 20:45:00",Guest Room
21.0,21.04,72.0,"2021-01-20 20:45:00",Fernanda's Room
18.0,17.55,65.0,"2021-01-20 21:00:00",Master Room
20.0,18.53,18.0,"2021-01-20 21:00:00",Kids Room
21.0,19.6,17.0,"2021-01-20 21:00:00",Guest Room
21.0,21.04,72.0,"2021-01-20 21:00:00",Fernanda's Room
18.0,17.55,65.0,"2021-01-20 21:15:00",Master Room
20.0,18.53,18.0,"2021-01-20 21:15:00",Kids Room
21.0,19.6,17.0,"2021-01-20 21:15:00",Guest Room
22.0,22.16,73.0,"2021-01-20 21:15:00",Fernanda's Room
18.0,17.55,65.0,"2021-01-20 21:30:00",Master Room
20.0,18.53,18.0,"2021-01-20 21:30:00",Kids Room
